lang,idx,role,agent_name,correct,prediction,gold,shape,final_step_last_layer_gold_logprob,final_step_last_layer_gold_rank,best_gold_rank,best_gold_logprob,emergence_step,latent_reasoning_score,rank_threshold,emergence_layer_strategy
bn,4,planner,Planner,True,20,20,4x37x2560,-9.75777530670166,1036.0,12.0,-9.75777530670166,,0.0,1000,final_layer
bn,4,critic,Critic,True,20,20,4x37x2560,-18.526020050048828,2237.0,12.0,-9.087301254272461,,0.0,1000,final_layer
bn,4,refiner,Refiner,True,20,20,4x37x2560,-28.734394073486328,27956.0,12.0,-8.932125091552734,,0.0,1000,final_layer
bn,4,judger,Judger,True,20,20,1x37x2560,-10.535996437072754,104.0,12.0,-10.535996437072754,0,1.0,1000,final_layer
bn,5,planner,Planner,False,24,64,4x37x2560,-9.261988639831543,536.0,42.0,-9.261988639831543,3,0.25,1000,final_layer
bn,5,critic,Critic,False,24,64,4x37x2560,-13.834684371948242,3001.0,42.0,-10.652716636657715,,0.0,1000,final_layer
bn,5,refiner,Refiner,False,24,64,4x37x2560,-29.437557220458984,29076.0,42.0,-9.617990493774414,,0.0,1000,final_layer
bn,5,judger,Judger,False,24,64,1x37x2560,-11.600606918334961,119.0,42.0,-10.640875816345215,0,1.0,1000,final_layer
bn,6,planner,Planner,True,260,260,4x37x2560,-9.227775573730469,535.0,12.0,-9.227775573730469,3,0.25,1000,final_layer
bn,6,critic,Critic,True,260,260,4x37x2560,-13.935951232910156,1322.0,12.0,-9.911834716796875,,0.0,1000,final_layer
bn,6,refiner,Refiner,True,260,260,4x37x2560,-16.13957405090332,4134.0,12.0,-11.065604209899902,,0.0,1000,final_layer
bn,6,judger,Judger,True,260,260,1x37x2560,-10.160444259643555,86.0,12.0,-10.160444259643555,0,1.0,1000,final_layer
bn,7,planner,Planner,False,40,160,4x37x2560,-14.997360229492188,159.0,8.0,-10.399076461791992,2,0.5,1000,final_layer
bn,7,critic,Critic,False,40,160,4x37x2560,-28.000009536743164,7266.0,8.0,-9.077825546264648,,0.0,1000,final_layer
bn,7,refiner,Refiner,False,40,160,4x37x2560,-30.249168395996094,124651.0,8.0,-12.193840980529785,,0.0,1000,final_layer
bn,7,judger,Judger,False,40,160,1x37x2560,-0.8555485010147095,1.0,1.0,-0.8555485010147095,0,1.0,1000,final_layer
bn,8,planner,Planner,False,3,45,4x37x2560,-8.853788375854492,387.0,30.0,-8.853788375854492,2,0.5,1000,final_layer
bn,8,critic,Critic,False,3,45,4x37x2560,-17.683015823364258,2960.0,30.0,-9.893686294555664,,0.0,1000,final_layer
bn,8,refiner,Refiner,False,3,45,4x37x2560,-27.742223739624023,112746.0,30.0,-9.918581008911133,,0.0,1000,final_layer
bn,8,judger,Judger,False,3,45,1x37x2560,-11.968317031860352,231.0,30.0,-8.219969749450684,0,1.0,1000,final_layer
bn,9,planner,Planner,False,60,460,4x37x2560,-8.728075981140137,204.0,30.0,-8.132550239562988,2,0.5,1000,final_layer
bn,9,critic,Critic,False,60,460,4x37x2560,-13.18167495727539,1661.0,30.0,-9.610055923461914,,0.0,1000,final_layer
bn,9,refiner,Refiner,False,60,460,4x37x2560,-18.190664291381836,11698.0,30.0,-9.900020599365234,,0.0,1000,final_layer
bn,9,judger,Judger,False,60,460,1x37x2560,-10.74259090423584,134.0,30.0,-8.342777252197266,0,1.0,1000,final_layer
bn,10,planner,Planner,False,468,366,4x37x2560,-9.239889144897461,438.0,19.0,-9.239889144897461,3,0.25,1000,final_layer
bn,10,critic,Critic,False,468,366,4x37x2560,-12.133159637451172,1141.0,19.0,-8.457038879394531,,0.0,1000,final_layer
bn,10,refiner,Refiner,False,468,366,4x37x2560,-17.70206642150879,6657.0,19.0,-9.77691650390625,,0.0,1000,final_layer
bn,10,judger,Judger,False,468,366,1x37x2560,-9.789395332336426,89.0,19.0,-9.789395332336426,0,1.0,1000,final_layer
bn,11,planner,Planner,False,160,694,4x37x2560,-9.080094337463379,280.0,42.0,-9.080094337463379,3,0.25,1000,final_layer
bn,11,critic,Critic,False,160,694,4x37x2560,-14.32046890258789,1964.0,42.0,-10.130363464355469,,0.0,1000,final_layer
bn,11,refiner,Refiner,False,160,694,4x37x2560,-21.5828857421875,9200.0,42.0,-10.654998779296875,,0.0,1000,final_layer
bn,11,judger,Judger,False,160,694,1x37x2560,-11.247736930847168,189.0,42.0,-10.57656192779541,0,1.0,1000,final_layer
bn,12,planner,Planner,False,7.5,13,4x37x2560,-9.418222427368164,279.0,8.0,-9.418222427368164,2,0.5,1000,final_layer
bn,12,critic,Critic,False,7.5,13,4x37x2560,-11.449385643005371,1531.0,8.0,-10.721012115478516,,0.0,1000,final_layer
bn,12,refiner,Refiner,False,7.5,13,4x37x2560,-12.478538513183594,4453.0,8.0,-11.468496322631836,,0.0,1000,final_layer
bn,12,judger,Judger,False,7.5,13,1x37x2560,-2.076904773712158,2.0,2.0,-2.076904773712158,0,1.0,1000,final_layer
bn,13,planner,Planner,False,3,18,4x37x2560,-9.113565444946289,423.0,8.0,-9.113565444946289,3,0.25,1000,final_layer
bn,13,critic,Critic,False,3,18,4x37x2560,-12.519729614257812,1799.0,8.0,-10.195393562316895,,0.0,1000,final_layer
bn,13,refiner,Refiner,False,3,18,4x37x2560,-25.055931091308594,18780.0,8.0,-10.90385627746582,,0.0,1000,final_layer
bn,13,judger,Judger,False,3,18,1x37x2560,-1.5221173763275146,3.0,3.0,-1.5221173763275146,0,1.0,1000,final_layer
bn,14,planner,Planner,False,55,60,4x37x2560,-12.18919563293457,385.0,42.0,-10.093615531921387,2,0.5,1000,final_layer
bn,14,critic,Critic,False,55,60,4x37x2560,-14.476798057556152,2053.0,42.0,-10.766586303710938,,0.0,1000,final_layer
bn,14,refiner,Refiner,False,55,60,4x37x2560,-23.703641891479492,17624.0,42.0,-10.788705825805664,,0.0,1000,final_layer
bn,14,judger,Judger,False,55,60,1x37x2560,-11.400718688964844,153.0,42.0,-10.759724617004395,0,1.0,1000,final_layer
bn,15,planner,Planner,False,000,125,4x37x2560,-8.465679168701172,318.0,8.0,-8.465679168701172,3,0.25,1000,final_layer
bn,15,critic,Critic,False,000,125,4x37x2560,-14.023287773132324,1347.0,8.0,-9.86009407043457,,0.0,1000,final_layer
bn,15,refiner,Refiner,False,000,125,4x37x2560,-29.34383201599121,30489.0,8.0,-10.519204139709473,,0.0,1000,final_layer
bn,15,judger,Judger,False,000,125,1x37x2560,-1.3425360918045044,2.0,2.0,-1.3425360918045044,0,1.0,1000,final_layer
bn,16,planner,Planner,False,3,230,4x37x2560,-8.795743942260742,458.0,12.0,-8.795743942260742,2,0.5,1000,final_layer
bn,16,critic,Critic,False,3,230,4x37x2560,-11.989461898803711,1431.0,12.0,-10.458466529846191,,0.0,1000,final_layer
bn,16,refiner,Refiner,False,3,230,4x37x2560,-16.017047882080078,5499.0,12.0,-11.450784683227539,,0.0,1000,final_layer
bn,16,judger,Judger,False,3,230,1x37x2560,-9.682547569274902,78.0,12.0,-9.682547569274902,0,1.0,1000,final_layer
bn,17,planner,Planner,False,000,57500,4x37x2560,-6.406403064727783,65.0,38.0,-6.406403064727783,2,0.5,1000,final_layer
bn,17,critic,Critic,False,000,57500,4x37x2560,-11.193354606628418,328.0,38.0,-8.019012451171875,3,0.25,1000,final_layer
bn,17,refiner,Refiner,False,000,57500,4x37x2560,-24.378143310546875,11298.0,38.0,-10.387462615966797,,0.0,1000,final_layer
bn,17,judger,Judger,False,000,57500,1x37x2560,-11.188057899475098,151.0,38.0,-10.436155319213867,0,1.0,1000,final_layer
bn,18,planner,Planner,True,7,7,4x37x2560,-8.857641220092773,70.0,49.0,-8.579947471618652,2,0.5,1000,final_layer
bn,18,critic,Critic,True,7,7,4x37x2560,-12.751609802246094,742.0,49.0,-9.139518737792969,3,0.25,1000,final_layer
bn,18,refiner,Refiner,True,7,7,4x37x2560,-23.378280639648438,7354.0,49.0,-10.238847732543945,,0.0,1000,final_layer
bn,18,judger,Judger,True,7,7,1x37x2560,-11.419382095336914,168.0,49.0,-9.36166000366211,0,1.0,1000,final_layer
bn,19,planner,Planner,False,4,6,4x37x2560,-9.240928649902344,557.0,42.0,-9.240928649902344,3,0.25,1000,final_layer
bn,19,critic,Critic,False,4,6,4x37x2560,-13.799324035644531,2009.0,42.0,-9.050512313842773,,0.0,1000,final_layer
bn,19,refiner,Refiner,False,4,6,4x37x2560,-28.828346252441406,28251.0,42.0,-9.613430976867676,,0.0,1000,final_layer
bn,19,judger,Judger,False,4,6,1x37x2560,-12.093708992004395,228.0,42.0,-10.731029510498047,0,1.0,1000,final_layer
bn,20,planner,Planner,False,4,15,4x37x2560,-12.201033592224121,481.0,8.0,-9.51755142211914,3,0.25,1000,final_layer
bn,20,critic,Critic,False,4,15,4x37x2560,-14.841291427612305,4790.0,8.0,-11.090944290161133,,0.0,1000,final_layer
bn,20,refiner,Refiner,False,4,15,4x37x2560,-22.813997268676758,28595.0,8.0,-11.577953338623047,,0.0,1000,final_layer
bn,20,judger,Judger,False,4,15,1x37x2560,-0.9615670442581177,1.0,1.0,-0.9615670442581177,0,1.0,1000,final_layer
bn,21,planner,Planner,True,14,14,4x37x2560,-8.419214248657227,296.0,8.0,-8.419214248657227,3,0.25,1000,final_layer
bn,21,critic,Critic,True,14,14,4x37x2560,-27.562654495239258,10570.0,8.0,-8.76585865020752,,0.0,1000,final_layer
bn,21,refiner,Refiner,True,14,14,4x37x2560,-31.421875,58515.0,8.0,-8.939682006835938,,0.0,1000,final_layer
bn,21,judger,Judger,True,14,14,1x37x2560,-0.3497920334339142,1.0,1.0,-0.3497920334339142,0,1.0,1000,final_layer
bn,22,planner,Planner,True,7,7,4x37x2560,-8.495540618896484,323.0,49.0,-8.495540618896484,3,0.25,1000,final_layer
bn,22,critic,Critic,True,7,7,4x37x2560,-11.53193187713623,1144.0,49.0,-9.439739227294922,,0.0,1000,final_layer
bn,22,refiner,Refiner,True,7,7,4x37x2560,-19.518503189086914,2773.0,49.0,-8.926154136657715,,0.0,1000,final_layer
bn,22,judger,Judger,True,7,7,1x37x2560,-11.356382369995117,189.0,49.0,-9.328550338745117,0,1.0,1000,final_layer
bn,23,planner,Planner,True,8,8,4x37x2560,-10.764037132263184,523.0,49.0,-9.810566902160645,3,0.25,1000,final_layer
bn,23,critic,Critic,True,8,8,4x37x2560,-19.596525192260742,3459.0,49.0,-9.422807693481445,,0.0,1000,final_layer
bn,23,refiner,Refiner,True,8,8,4x37x2560,-28.546903610229492,42456.0,49.0,-8.900191307067871,,0.0,1000,final_layer
bn,23,judger,Judger,True,8,8,1x37x2560,-12.391212463378906,442.0,49.0,-8.15336799621582,0,1.0,1000,final_layer
bn,24,planner,Planner,True,26,26,4x37x2560,-8.535749435424805,254.0,12.0,-8.535749435424805,2,0.5,1000,final_layer
bn,24,critic,Critic,True,26,26,4x37x2560,-12.756187438964844,951.0,12.0,-9.919102668762207,3,0.25,1000,final_layer
bn,24,refiner,Refiner,True,26,26,4x37x2560,-20.13435935974121,5734.0,12.0,-11.275500297546387,,0.0,1000,final_layer
bn,24,judger,Judger,True,26,26,1x37x2560,-9.535537719726562,71.0,12.0,-9.535537719726562,0,1.0,1000,final_layer
bn,25,planner,Planner,True,2,2,4x37x2560,-10.057525634765625,1372.0,12.0,-10.057525634765625,,0.0,1000,final_layer
bn,25,critic,Critic,True,2,2,4x37x2560,-11.837640762329102,1576.0,12.0,-9.648038864135742,,0.0,1000,final_layer
bn,25,refiner,Refiner,True,2,2,4x37x2560,-24.910629272460938,10855.0,12.0,-10.547746658325195,,0.0,1000,final_layer
bn,25,judger,Judger,True,2,2,1x37x2560,-10.645503044128418,105.0,12.0,-10.335031509399414,0,1.0,1000,final_layer
bn,26,planner,Planner,True,243,243,4x37x2560,-9.286993980407715,607.0,12.0,-9.286993980407715,3,0.25,1000,final_layer
bn,26,critic,Critic,True,243,243,4x37x2560,-13.85216999053955,2200.0,12.0,-10.697576522827148,,0.0,1000,final_layer
bn,26,refiner,Refiner,True,243,243,4x37x2560,-21.459196090698242,11459.0,12.0,-11.122727394104004,,0.0,1000,final_layer
bn,26,judger,Judger,True,243,243,1x37x2560,-11.129765510559082,69.0,12.0,-9.811745643615723,0,1.0,1000,final_layer
bn,27,planner,Planner,False,6,16,4x37x2560,-9.603989601135254,252.0,8.0,-9.603989601135254,2,0.5,1000,final_layer
bn,27,critic,Critic,False,6,16,4x37x2560,-16.785701751708984,1502.0,8.0,-10.312444686889648,,0.0,1000,final_layer
bn,27,refiner,Refiner,False,6,16,4x37x2560,-23.331201553344727,21553.0,8.0,-11.453641891479492,,0.0,1000,final_layer
bn,27,judger,Judger,False,6,16,1x37x2560,-0.8988848328590393,1.0,1.0,-0.8988848328590393,0,1.0,1000,final_layer
bn,28,planner,Planner,False,15,25,4x37x2560,-8.796239852905273,383.0,12.0,-8.796239852905273,2,0.5,1000,final_layer
bn,28,critic,Critic,False,15,25,4x37x2560,-19.390222549438477,3440.0,12.0,-9.83157730102539,,0.0,1000,final_layer
bn,28,refiner,Refiner,False,15,25,4x37x2560,-29.593788146972656,19995.0,12.0,-9.388087272644043,,0.0,1000,final_layer
bn,28,judger,Judger,False,15,25,1x37x2560,-10.036291122436523,65.0,12.0,-10.036291122436523,0,1.0,1000,final_layer
bn,29,planner,Planner,True,104,104,4x37x2560,-9.091228485107422,521.0,8.0,-9.091228485107422,3,0.25,1000,final_layer
bn,29,critic,Critic,True,104,104,4x37x2560,-14.15133285522461,1273.0,8.0,-9.958775520324707,,0.0,1000,final_layer
bn,29,refiner,Refiner,True,104,104,4x37x2560,-28.453269958496094,26363.0,8.0,-11.058947563171387,,0.0,1000,final_layer
bn,29,judger,Judger,True,104,104,1x37x2560,-1.1533150672912598,2.0,2.0,-1.1533150672912598,0,1.0,1000,final_layer
bn,30,planner,Planner,False,1,109,4x37x2560,-10.142420768737793,460.0,8.0,-10.142420768737793,3,0.25,1000,final_layer
bn,30,critic,Critic,False,1,109,4x37x2560,-15.778955459594727,2186.0,8.0,-10.034076690673828,,0.0,1000,final_layer
bn,30,refiner,Refiner,False,1,109,4x37x2560,-29.562501907348633,30003.0,8.0,-8.284055709838867,,0.0,1000,final_layer
bn,30,judger,Judger,False,1,109,1x37x2560,-1.7488563060760498,2.0,2.0,-1.7488563060760498,0,1.0,1000,final_layer
bn,31,planner,Planner,True,80,80,4x37x2560,-11.724794387817383,772.0,49.0,-9.766952514648438,3,0.25,1000,final_layer
bn,31,critic,Critic,True,80,80,4x37x2560,-16.033105850219727,4106.0,49.0,-9.454087257385254,,0.0,1000,final_layer
bn,31,refiner,Refiner,True,80,80,4x37x2560,-23.563106536865234,12276.0,49.0,-9.448202133178711,,0.0,1000,final_layer
bn,31,judger,Judger,True,80,80,1x37x2560,-12.734146118164062,512.0,49.0,-8.185038566589355,0,1.0,1000,final_layer
bn,32,planner,Planner,True,35,35,4x37x2560,-10.008382797241211,499.0,19.0,-9.537895202636719,3,0.25,1000,final_layer
bn,32,critic,Critic,True,35,35,4x37x2560,-15.514270782470703,4569.0,19.0,-9.59231185913086,,0.0,1000,final_layer
bn,32,refiner,Refiner,True,35,35,4x37x2560,-23.827436447143555,57611.0,19.0,-10.57371711730957,,0.0,1000,final_layer
bn,32,judger,Judger,True,35,35,1x37x2560,-10.76176643371582,114.0,19.0,-10.233964920043945,0,1.0,1000,final_layer
bn,33,planner,Planner,False,40,70,4x37x2560,-8.841612815856934,98.0,49.0,-8.841612815856934,2,0.5,1000,final_layer
bn,33,critic,Critic,False,40,70,4x37x2560,-13.651906967163086,569.0,49.0,-9.347349166870117,3,0.25,1000,final_layer
bn,33,refiner,Refiner,False,40,70,4x37x2560,-27.96879005432129,15166.0,49.0,-8.599502563476562,,0.0,1000,final_layer
bn,33,judger,Judger,False,40,70,1x37x2560,-12.602827072143555,354.0,49.0,-9.334417343139648,0,1.0,1000,final_layer
bn,34,planner,Planner,True,23,23,4x37x2560,-9.165571212768555,511.0,12.0,-9.165571212768555,3,0.25,1000,final_layer
bn,34,critic,Critic,True,23,23,4x37x2560,-13.337879180908203,2985.0,12.0,-11.137666702270508,,0.0,1000,final_layer
bn,34,refiner,Refiner,True,23,23,4x37x2560,-23.456119537353516,10305.0,12.0,-11.108503341674805,,0.0,1000,final_layer
bn,34,judger,Judger,True,23,23,1x37x2560,-10.31655502319336,86.0,12.0,-10.258909225463867,0,1.0,1000,final_layer
bn,35,planner,Planner,True,9,9,4x37x2560,-10.431111335754395,1709.0,48.0,-8.518095016479492,,0.0,1000,final_layer
bn,35,critic,Critic,True,9,9,4x37x2560,-13.048639297485352,4146.0,48.0,-8.241987228393555,,0.0,1000,final_layer
bn,35,refiner,Refiner,True,9,9,4x37x2560,-25.368688583374023,34338.0,48.0,-8.262435913085938,,0.0,1000,final_layer
bn,35,judger,Judger,True,9,9,1x37x2560,-12.903106689453125,385.0,48.0,-7.867090225219727,0,1.0,1000,final_layer
bn,36,planner,Planner,True,75,75,4x37x2560,-7.840121269226074,89.0,49.0,-7.840121269226074,2,0.5,1000,final_layer
bn,36,critic,Critic,True,75,75,4x37x2560,-11.103110313415527,539.0,49.0,-9.644533157348633,3,0.25,1000,final_layer
bn,36,refiner,Refiner,True,75,75,4x37x2560,-14.75971508026123,1250.0,49.0,-9.400384902954102,,0.0,1000,final_layer
bn,36,judger,Judger,True,75,75,1x37x2560,-11.825569152832031,266.0,49.0,-9.31937026977539,0,1.0,1000,final_layer
bn,37,planner,Planner,False,200,2,4x37x2560,-13.651933670043945,555.0,12.0,-10.855698585510254,3,0.25,1000,final_layer
bn,37,critic,Critic,False,200,2,4x37x2560,-17.13971710205078,4156.0,12.0,-10.435564041137695,,0.0,1000,final_layer
bn,37,refiner,Refiner,False,200,2,4x37x2560,-29.43751335144043,39606.0,12.0,-9.965450286865234,,0.0,1000,final_layer
bn,37,judger,Judger,False,200,2,1x37x2560,-10.112715721130371,86.0,12.0,-10.112715721130371,0,1.0,1000,final_layer
bn,38,planner,Planner,False,1.5,10,4x37x2560,-9.346059799194336,329.0,8.0,-9.346059799194336,3,0.25,1000,final_layer
bn,38,critic,Critic,False,1.5,10,4x37x2560,-10.692238807678223,1261.0,8.0,-10.692238807678223,,0.0,1000,final_layer
bn,38,refiner,Refiner,False,1.5,10,4x37x2560,-17.546161651611328,7863.0,8.0,-11.416543960571289,,0.0,1000,final_layer
bn,38,judger,Judger,False,1.5,10,1x37x2560,-0.9720957279205322,1.0,1.0,-0.9720957279205322,0,1.0,1000,final_layer
bn,39,planner,Planner,False,3,18,4x37x2560,-9.378667831420898,601.0,8.0,-9.378667831420898,3,0.25,1000,final_layer
bn,39,critic,Critic,False,3,18,4x37x2560,-13.515986442565918,1731.0,8.0,-9.93602180480957,,0.0,1000,final_layer
bn,39,refiner,Refiner,False,3,18,4x37x2560,-25.649751663208008,26705.0,8.0,-11.561452865600586,,0.0,1000,final_layer
bn,39,judger,Judger,False,3,18,1x37x2560,-1.0208395719528198,1.0,1.0,-1.0208395719528198,0,1.0,1000,final_layer
bn,40,planner,Planner,True,8,8,4x37x2560,-11.316778182983398,977.0,49.0,-9.925556182861328,3,0.25,1000,final_layer
bn,40,critic,Critic,True,8,8,4x37x2560,-11.445775985717773,3019.0,49.0,-9.612420082092285,,0.0,1000,final_layer
bn,40,refiner,Refiner,True,8,8,4x37x2560,-13.658733367919922,4913.0,49.0,-9.615736961364746,,0.0,1000,final_layer
bn,40,judger,Judger,True,8,8,1x37x2560,-13.910736083984375,596.0,49.0,-8.1978759765625,0,1.0,1000,final_layer
bn,41,planner,Planner,False,3,200,4x37x2560,-11.07237434387207,743.0,12.0,-10.573101997375488,2,0.5,1000,final_layer
bn,41,critic,Critic,False,3,200,4x37x2560,-22.395315170288086,7987.0,12.0,-11.002074241638184,,0.0,1000,final_layer
bn,41,refiner,Refiner,False,3,200,4x37x2560,-21.75553321838379,4296.0,12.0,-10.230567932128906,,0.0,1000,final_layer
bn,41,judger,Judger,False,3,200,1x37x2560,-10.087156295776367,99.0,12.0,-10.087156295776367,0,1.0,1000,final_layer
bn,42,planner,Planner,True,26,26,4x37x2560,-9.229004859924316,704.0,12.0,-9.229004859924316,2,0.5,1000,final_layer
bn,42,critic,Critic,True,26,26,4x37x2560,-20.901750564575195,2563.0,12.0,-8.999913215637207,,0.0,1000,final_layer
bn,42,refiner,Refiner,True,26,26,4x37x2560,-23.956716537475586,67614.0,12.0,-8.290010452270508,,0.0,1000,final_layer
bn,42,judger,Judger,True,26,26,1x37x2560,-11.64744758605957,122.0,12.0,-10.03423023223877,0,1.0,1000,final_layer
bn,43,planner,Planner,True,48,48,4x37x2560,-14.066269874572754,815.0,30.0,-10.01209831237793,3,0.25,1000,final_layer
bn,43,critic,Critic,True,48,48,4x37x2560,-11.786506652832031,2486.0,30.0,-9.852241516113281,,0.0,1000,final_layer
bn,43,refiner,Refiner,True,48,48,4x37x2560,-18.985990524291992,15919.0,30.0,-9.908445358276367,,0.0,1000,final_layer
bn,43,judger,Judger,True,48,48,1x37x2560,-11.979676246643066,257.0,30.0,-8.271821975708008,0,1.0,1000,final_layer
bn,44,planner,Planner,True,20,20,4x37x2560,-8.952543258666992,408.0,12.0,-8.952543258666992,2,0.5,1000,final_layer
bn,44,critic,Critic,True,20,20,4x37x2560,-12.410761833190918,3250.0,12.0,-11.043447494506836,,0.0,1000,final_layer
bn,44,refiner,Refiner,True,20,20,4x37x2560,-13.767239570617676,4389.0,12.0,-10.947582244873047,,0.0,1000,final_layer
bn,44,judger,Judger,True,20,20,1x37x2560,-11.32875919342041,90.0,12.0,-10.36423110961914,0,1.0,1000,final_layer
bn,45,planner,Planner,True,104,104,4x37x2560,-8.852823257446289,523.0,8.0,-8.852823257446289,3,0.25,1000,final_layer
bn,45,critic,Critic,True,104,104,4x37x2560,-13.497435569763184,1296.0,8.0,-10.025901794433594,,0.0,1000,final_layer
bn,45,refiner,Refiner,True,104,104,4x37x2560,-29.906293869018555,29708.0,8.0,-9.123922348022461,,0.0,1000,final_layer
bn,45,judger,Judger,True,104,104,1x37x2560,-1.2083780765533447,2.0,2.0,-1.2083780765533447,0,1.0,1000,final_layer
bn,46,planner,Planner,False,23,163,4x37x2560,-11.847016334533691,1786.0,8.0,-9.77113151550293,,0.0,1000,final_layer
bn,46,critic,Critic,False,23,163,4x37x2560,-16.358657836914062,1485.0,8.0,-8.477715492248535,,0.0,1000,final_layer
bn,46,refiner,Refiner,False,23,163,4x37x2560,-29.382972717285156,31871.0,8.0,-11.061826705932617,,0.0,1000,final_layer
bn,46,judger,Judger,False,23,163,1x37x2560,-1.3171782493591309,1.0,1.0,-1.3171782493591309,0,1.0,1000,final_layer
bn,47,planner,Planner,False,60,800,4x37x2560,-10.019647598266602,1047.0,49.0,-9.680282592773438,,0.0,1000,final_layer
bn,47,critic,Critic,False,60,800,4x37x2560,-12.154126167297363,2271.0,49.0,-9.468123435974121,,0.0,1000,final_layer
bn,47,refiner,Refiner,False,60,800,4x37x2560,-26.890949249267578,13695.0,49.0,-9.101091384887695,,0.0,1000,final_layer
bn,47,judger,Judger,False,60,800,1x37x2560,-14.287703514099121,528.0,49.0,-8.150912284851074,0,1.0,1000,final_layer
bn,48,planner,Planner,True,8,8,4x37x2560,-11.675455093383789,910.0,49.0,-9.714982032775879,3,0.25,1000,final_layer
bn,48,critic,Critic,True,8,8,4x37x2560,-12.779605865478516,4790.0,49.0,-9.36461067199707,,0.0,1000,final_layer
bn,48,refiner,Refiner,True,8,8,4x37x2560,-17.03842544555664,7046.0,49.0,-9.420671463012695,,0.0,1000,final_layer
bn,48,judger,Judger,True,8,8,1x37x2560,-11.895230293273926,183.0,49.0,-8.199027061462402,0,1.0,1000,final_layer
bn,49,planner,Planner,True,30,30,4x37x2560,-10.652802467346191,598.0,19.0,-9.825368881225586,2,0.5,1000,final_layer
bn,49,critic,Critic,True,30,30,4x37x2560,-12.248794555664062,1733.0,19.0,-8.098886489868164,,0.0,1000,final_layer
bn,49,refiner,Refiner,True,30,30,4x37x2560,-29.062528610229492,13414.0,19.0,-8.430142402648926,,0.0,1000,final_layer
bn,49,judger,Judger,True,30,30,1x37x2560,-10.987876892089844,124.0,19.0,-10.202651977539062,0,1.0,1000,final_layer
de,0,planner,Planner,True,18,18,4x37x2560,-18.375383377075195,115.0,8.0,-11.09916877746582,2,0.5,1000,final_layer
de,0,critic,Critic,True,18,18,4x37x2560,-27.0625057220459,1203.0,8.0,-10.524017333984375,2,0.5,1000,final_layer
de,0,refiner,Refiner,True,18,18,4x37x2560,-24.875015258789062,4659.0,8.0,-9.774226188659668,,0.0,1000,final_layer
de,0,judger,Judger,True,18,18,1x37x2560,-4.987715244293213,6.0,6.0,-4.987715244293213,0,1.0,1000,final_layer
de,1,planner,Planner,True,3,3,4x37x2560,-20.500192642211914,137.0,19.0,-10.18547534942627,2,0.5,1000,final_layer
de,1,critic,Critic,True,3,3,4x37x2560,-26.937515258789062,1422.0,19.0,-9.842061996459961,,0.0,1000,final_layer
de,1,refiner,Refiner,True,3,3,4x37x2560,-25.261201858520508,34842.0,19.0,-8.569637298583984,,0.0,1000,final_layer
de,1,judger,Judger,True,3,3,1x37x2560,-14.36300277709961,1177.0,80.0,-11.394903182983398,,0.0,1000,final_layer
de,2,planner,Planner,True,70000,70000,4x37x2560,-19.625036239624023,466.0,49.0,-10.231697082519531,2,0.5,1000,final_layer
