lang,idx,role,agent_name,correct,prediction,gold,shape,final_step_last_layer_gold_logprob,final_step_last_layer_gold_rank,best_gold_rank,best_gold_logprob,emergence_step,latent_reasoning_score,rank_threshold,emergence_layer_strategy,cosine_to_bn,cosine_to_de,cosine_to_en,cosine_to_es,cosine_to_fr,cosine_to_ja,cosine_to_ru,cosine_to_sw,cosine_to_te,cosine_to_th,cosine_to_zh
bn,2,refiner,Refiner,True,70000,70000,4x37x2560,-25.75025749206543,9495.0,49.0,-9.551421165466309,,0.0,1000,final_layer,1.0,0.7304795384407043,0.7244755625724792,0.7393739819526672,0.7325552701950073,0.8847334384918213,0.7023072838783264,0.7219905257225037,0.7512326836585999,0.8912310004234314,0.6126272678375244
bn,2,judger,Judger,True,70000,70000,1x37x2560,-11.88994312286377,181.0,49.0,-9.3038330078125,0,1.0,1000,final_layer,1.0,0.8003369569778442,0.730683445930481,0.7939711213111877,0.791149377822876,0.7501543760299683,0.8153737783432007,0.792778730392456,0.831386387348175,0.8385587334632874,0.7557710409164429
bn,3,planner,Planner,False,180,540,4x37x2560,-9.506749153137207,79.0,38.0,-8.105568885803223,2,0.5,1000,final_layer,1.0,0.7402309775352478,0.6915658712387085,0.7292711138725281,0.734612762928009,0.8648552894592285,0.8707364797592163,0.730553388595581,0.7788281440734863,0.9408395886421204,0.6798297166824341
bn,3,critic,Critic,False,180,540,4x37x2560,-12.778708457946777,312.0,38.0,-8.450209617614746,3,0.25,1000,final_layer,1.0,0.7299157977104187,0.7042566537857056,0.7287839651107788,0.7369987964630127,0.7173818945884705,0.9283193349838257,0.7038974165916443,0.7321489453315735,0.903841495513916,0.7307295799255371
bn,3,refiner,Refiner,False,180,540,4x37x2560,-28.5313663482666,83068.0,38.0,-9.829987525939941,,0.0,1000,final_layer,1.0,0.7539852261543274,0.758091151714325,0.778656542301178,0.7647756338119507,0.8123595714569092,0.8309926390647888,0.6887773275375366,0.7941068410873413,0.8276176452636719,0.685978353023529
bn,3,judger,Judger,False,180,540,1x37x2560,-11.150985717773438,119.0,38.0,-10.512970924377441,0,1.0,1000,final_layer,1.0,0.7982845902442932,0.7358255386352539,0.7906470894813538,0.7873728275299072,0.7657085657119751,0.8160023093223572,0.8042539954185486,0.8379215598106384,0.8381438851356506,0.7550706267356873
bn,4,planner,Planner,False,60,20,4x37x2560,-12.50008773803711,3235.0,12.0,-10.983495712280273,,0.0,1000,final_layer,1.0,0.7629678249359131,0.7300814986228943,0.760305643081665,0.7428614497184753,0.7583808898925781,0.8624318242073059,0.7141101956367493,0.7582911849021912,0.881136417388916,0.7056974172592163
bn,4,critic,Critic,False,60,20,4x37x2560,-24.189943313598633,4448.0,12.0,-9.703765869140625,,0.0,1000,final_layer,1.0,0.7367353439331055,0.7266692519187927,0.7330332398414612,0.7361291646957397,0.73785001039505,0.9034741520881653,0.7147536277770996,0.7400596737861633,0.8624882698059082,0.7179493308067322
bn,4,refiner,Refiner,False,60,20,4x37x2560,-26.2698974609375,68329.0,12.0,-8.445666313171387,,0.0,1000,final_layer,1.0,0.7792043089866638,0.6986889243125916,0.7726823091506958,0.7440667152404785,0.8020746111869812,0.739586591720581,0.7668630480766296,0.7889125943183899,0.760072648525238,0.7738507986068726
bn,4,judger,Judger,False,60,20,1x37x2560,-10.837321281433105,132.0,12.0,-10.569515228271484,0,1.0,1000,final_layer,1.0,0.8081835508346558,0.7437475323677063,0.7954891920089722,0.7951534986495972,0.761902391910553,0.826241135597229,0.7889214754104614,0.8268391489982605,0.8436732292175293,0.7524338364601135
bn,5,planner,Planner,True,64,64,4x37x2560,-9.287328720092773,551.0,42.0,-9.287328720092773,3,0.25,1000,final_layer,1.0,0.7523894309997559,0.6962316036224365,0.7266466021537781,0.7507766485214233,0.76946622133255,0.8780727982521057,0.6540616154670715,0.7842200994491577,0.9446007013320923,0.7075079679489136
bn,5,critic,Critic,True,64,64,4x37x2560,-17.195207595825195,2855.0,42.0,-10.67098331451416,,0.0,1000,final_layer,1.0,0.7465207576751709,0.7106549143791199,0.7258497476577759,0.731062650680542,0.7221493124961853,0.9252650141716003,0.673336386680603,0.7574449777603149,0.9312013387680054,0.7148030996322632
bn,5,refiner,Refiner,True,64,64,4x37x2560,-27.728248596191406,99116.0,42.0,-10.566829681396484,,0.0,1000,final_layer,1.0,0.7738857269287109,0.7201119661331177,0.7442747950553894,0.776910126209259,0.7461622357368469,0.8710611462593079,0.7540416121482849,0.8532654047012329,0.7665215730667114,0.7395045161247253
bn,5,judger,Judger,True,64,64,1x37x2560,-11.68660831451416,167.0,42.0,-10.709692001342773,0,1.0,1000,final_layer,1.0,0.798103928565979,0.7281844615936279,0.7892975211143494,0.7867467403411865,0.7672609090805054,0.8144167065620422,0.7950807809829712,0.8535043597221375,0.8409715890884399,0.75700443983078
bn,6,planner,Planner,False,3,260,4x37x2560,-9.137703895568848,539.0,12.0,-9.137703895568848,3,0.25,1000,final_layer,1.0,0.7482557892799377,0.7148566842079163,0.7197374105453491,0.7215600609779358,0.8649823069572449,0.8893630504608154,0.7230513691902161,0.8500497937202454,0.9416191577911377,0.6922159194946289
bn,6,critic,Critic,False,3,260,4x37x2560,-18.18937873840332,2189.0,12.0,-10.386270523071289,,0.0,1000,final_layer,1.0,0.7361382246017456,0.7015909552574158,0.7394882440567017,0.7344818115234375,0.7883337140083313,0.922383189201355,0.7208673357963562,0.9557521939277649,0.9078150391578674,0.7240574955940247
bn,6,refiner,Refiner,False,3,260,4x37x2560,-26.60953712463379,63885.0,12.0,-9.628841400146484,,0.0,1000,final_layer,1.0,0.7944210767745972,0.7030218839645386,0.7808595895767212,0.7775103449821472,0.7485892176628113,0.7458443641662598,0.5616282224655151,0.931306779384613,0.7457943558692932,0.6784244179725647
bn,6,judger,Judger,False,3,260,1x37x2560,-10.270889282226562,82.0,12.0,-10.270889282226562,0,1.0,1000,final_layer,1.0,0.7970609664916992,0.7376381754875183,0.7895883321762085,0.7888815402984619,0.7787232398986816,0.8149160742759705,0.8133217692375183,0.8553928732872009,0.8391003012657166,0.7560907006263733
bn,7,planner,Planner,False,40,160,4x37x2560,-14.638742446899414,175.0,8.0,-9.096299171447754,2,0.5,1000,final_layer,1.0,0.7255617380142212,0.6912751793861389,0.8034614324569702,0.8033676743507385,0.8356949090957642,0.7427061200141907,0.7768324613571167,0.7090650796890259,0.7476726174354553,0.7917767763137817
bn,7,critic,Critic,False,40,160,4x37x2560,-22.645151138305664,48824.0,8.0,-8.598464012145996,,0.0,1000,final_layer,1.0,0.7909433841705322,0.691772997379303,0.8098371624946594,0.8035667538642883,0.7370694279670715,0.7288578152656555,0.7240821123123169,0.8440099358558655,0.6846488118171692,0.695184588432312
bn,7,refiner,Refiner,False,40,160,4x37x2560,-24.022005081176758,121279.0,8.0,-11.354650497436523,,0.0,1000,final_layer,1.0,0.5661230087280273,0.5033321380615234,0.5803413391113281,0.5478031635284424,0.6824804544448853,0.6631946563720703,0.5801840424537659,0.62994784116745,0.49750688672065735,0.5219677090644836
bn,7,judger,Judger,False,40,160,1x37x2560,-0.8190016746520996,1.0,1.0,-0.8190016746520996,0,1.0,1000,final_layer,1.0,0.802079975605011,0.7366733551025391,0.791527509689331,0.7892025709152222,0.7641761898994446,0.8225918412208557,0.8005825281143188,0.8434416651725769,0.8433663249015808,0.7662314772605896
bn,8,planner,Planner,False,30,45,4x37x2560,-24.69976043701172,13547.0,30.0,-10.115087509155273,2,0.5,1000,final_layer,1.0,0.7479398250579834,0.723504900932312,0.7563661336898804,0.7629159688949585,0.7744951248168945,0.8252481818199158,0.716537594795227,0.8007280230522156,0.8765695691108704,0.7380222082138062
bn,8,critic,Critic,False,30,45,4x37x2560,-22.38218116760254,2644.0,30.0,-9.896839141845703,,0.0,1000,final_layer,1.0,0.7474748492240906,0.7317189574241638,0.7343013882637024,0.7383587956428528,0.7819101214408875,0.8744529485702515,0.7096636891365051,0.7813119292259216,0.8859651684761047,0.724311351776123
bn,8,refiner,Refiner,False,30,45,4x37x2560,-28.2689151763916,92678.0,30.0,-9.914873123168945,,0.0,1000,final_layer,1.0,0.7600240707397461,0.7366493344306946,0.7808226346969604,0.7782341837882996,0.7517927289009094,0.7150461077690125,0.8091581463813782,0.949079155921936,0.6859900951385498,0.8264333605766296
bn,8,judger,Judger,False,30,45,1x37x2560,-11.895329475402832,225.0,30.0,-8.221278190612793,0,1.0,1000,final_layer,1.0,0.8072793483734131,0.7385614514350891,0.7974046468734741,0.7962520718574524,0.7554235458374023,0.8237497210502625,0.805156409740448,0.8489267230033875,0.8415740132331848,0.761439323425293
bn,9,planner,Planner,False,3,460,4x37x2560,-10.293901443481445,568.0,30.0,-8.533456802368164,2,0.5,1000,final_layer,1.0,0.7622637152671814,0.7166761755943298,0.7352502942085266,0.7548941373825073,0.8356056213378906,0.8899815678596497,0.6571824550628662,0.7598545551300049,0.9414017200469971,0.7227646112442017
bn,9,critic,Critic,False,3,460,4x37x2560,-17.19998550415039,3347.0,30.0,-9.938653945922852,,0.0,1000,final_layer,1.0,0.7474146485328674,0.6899943351745605,0.7157881259918213,0.7325267195701599,0.7834790945053101,0.9192377328872681,0.6991375684738159,0.7578449845314026,0.9008327126502991,0.7270985245704651
bn,9,refiner,Refiner,False,3,460,4x37x2560,-31.573698043823242,121150.0,30.0,-9.898200035095215,,0.0,1000,final_layer,1.0,0.7699832320213318,0.7582982182502747,0.7746778726577759,0.7675374150276184,0.816803514957428,0.8739806413650513,0.7778192758560181,0.8542513251304626,0.8050089478492737,0.6073542833328247
bn,9,judger,Judger,False,3,460,1x37x2560,-10.749558448791504,136.0,30.0,-8.34248161315918,0,1.0,1000,final_layer,1.0,0.7979976534843445,0.7327858805656433,0.7953310012817383,0.789789617061615,0.7602160573005676,0.8198434114456177,0.8075475692749023,0.8510571122169495,0.8406499624252319,0.7555439472198486
bn,10,planner,Planner,False,468,366,4x37x2560,-8.971540451049805,456.0,19.0,-8.971540451049805,3,0.25,1000,final_layer,1.0,0.7439955472946167,0.7216903567314148,0.7255880832672119,0.7349169850349426,0.7575628161430359,0.6815463900566101,0.6594566106796265,0.7418587803840637,0.9518828392028809,0.7027719616889954
bn,10,critic,Critic,False,468,366,4x37x2560,-15.038962364196777,1885.0,19.0,-8.40207576751709,,0.0,1000,final_layer,1.0,0.7304959893226624,0.7123619914054871,0.7065075039863586,0.7240822315216064,0.723685622215271,0.8265189528465271,0.7072941660881042,0.7520192861557007,0.9234196543693542,0.7212969660758972
bn,10,refiner,Refiner,False,468,366,4x37x2560,-27.127979278564453,86746.0,19.0,-9.865740776062012,,0.0,1000,final_layer,1.0,0.7098825573921204,0.717581033706665,0.8034055829048157,0.7787793874740601,0.8210111260414124,0.8032059073448181,0.7292649149894714,0.8020243048667908,0.7824279069900513,0.7755711078643799
bn,10,judger,Judger,False,468,366,1x37x2560,-9.920431137084961,92.0,19.0,-9.920431137084961,0,1.0,1000,final_layer,1.0,0.8003044128417969,0.7386685609817505,0.7954730987548828,0.7875686883926392,0.7612078785896301,0.8197906017303467,0.798494279384613,0.8389142155647278,0.8420056700706482,0.7627569437026978
bn,11,planner,Planner,False,6,694,4x37x2560,-9.32955265045166,437.0,42.0,-9.32955265045166,3,0.25,1000,final_layer,1.0,0.7588132619857788,0.7186017036437988,0.7393198013305664,0.7502849698066711,0.804624080657959,0.6593071818351746,0.7208971381187439,0.9477939009666443,0.9395471811294556,0.7149978876113892
bn,11,critic,Critic,False,6,694,4x37x2560,-19.90019416809082,4572.0,42.0,-10.586441993713379,,0.0,1000,final_layer,1.0,0.7468580007553101,0.7126209139823914,0.7412387728691101,0.7474324107170105,0.80038982629776,0.9045065641403198,0.7185149192810059,0.9566366076469421,0.8860228061676025,0.7531423568725586
bn,11,refiner,Refiner,False,6,694,4x37x2560,-30.75,43846.0,42.0,-7.23261833190918,,0.0,1000,final_layer,1.0,0.7277149558067322,0.7604416608810425,0.8362946510314941,0.7660275101661682,0.7878661155700684,0.6947242021560669,0.5730984807014465,0.8731378316879272,0.8357586860656738,0.6676301956176758
bn,11,judger,Judger,False,6,694,1x37x2560,-11.185821533203125,176.0,42.0,-10.549808502197266,0,1.0,1000,final_layer,1.0,0.8033592104911804,0.7337948083877563,0.7885286808013916,0.7868516445159912,0.7658567428588867,0.8196344375610352,0.7978053689002991,0.8515686392784119,0.8388773798942566,0.758660614490509
bn,12,planner,Planner,False,7.5,13,4x37x2560,-9.08970832824707,341.0,8.0,-9.08970832824707,2,0.5,1000,final_layer,1.0,0.7375804781913757,0.7228779792785645,0.7263415455818176,0.7490519881248474,0.8137624859809875,0.7576761245727539,0.7087844610214233,0.7589637041091919,0.9384933710098267,0.7032228708267212
bn,12,critic,Critic,False,7.5,13,4x37x2560,-12.651435852050781,2023.0,8.0,-10.71464729309082,,0.0,1000,final_layer,1.0,0.7364528775215149,0.7048708200454712,0.7392370104789734,0.7366102933883667,0.7707980871200562,0.8957847356796265,0.7037962079048157,0.7723470330238342,0.928556501865387,0.7389754056930542
bn,12,refiner,Refiner,False,7.5,13,4x37x2560,-26.332876205444336,22754.0,8.0,-11.443979263305664,,0.0,1000,final_layer,1.0,0.7344174981117249,0.7301101684570312,0.7354245185852051,0.7340639233589172,0.7543103098869324,0.6245672106742859,0.7227644920349121,0.9462739825248718,0.8981653451919556,0.7727932333946228
bn,12,judger,Judger,False,7.5,13,1x37x2560,-1.6883649826049805,2.0,2.0,-1.6883649826049805,0,1.0,1000,final_layer,1.0,0.8061424493789673,0.7365567088127136,0.7975195050239563,0.7983196973800659,0.7704182863235474,0.8222628831863403,0.7913650870323181,0.841200053691864,0.8413973450660706,0.7670838832855225
bn,13,planner,Planner,False,3,18,4x37x2560,-8.535665512084961,352.0,8.0,-8.535665512084961,3,0.25,1000,final_layer,1.0,0.7518608570098877,0.7075440883636475,0.7297558188438416,0.7292710542678833,0.7359685897827148,0.8690185546875,0.8458486795425415,0.7512956857681274,0.9506533741950989,0.7102954983711243
bn,13,critic,Critic,False,3,18,4x37x2560,-16.94129753112793,3232.0,8.0,-10.10103988647461,,0.0,1000,final_layer,1.0,0.7349894642829895,0.6973806619644165,0.7185955047607422,0.7320547103881836,0.7231605648994446,0.9261703491210938,0.6935180425643921,0.9394001364707947,0.92861008644104,0.7171716690063477
bn,13,refiner,Refiner,False,3,18,4x37x2560,-26.254968643188477,106565.0,8.0,-10.424812316894531,,0.0,1000,final_layer,1.0,0.6554731130599976,0.7149984240531921,0.7914884090423584,0.765873372554779,0.7950897216796875,0.8612257242202759,0.6083446741104126,0.954323947429657,0.7950068116188049,0.7323322892189026
bn,13,judger,Judger,False,3,18,1x37x2560,-1.4153727293014526,2.0,2.0,-1.4153727293014526,0,1.0,1000,final_layer,1.0,0.800488293170929,0.7443546056747437,0.7883145809173584,0.7903180718421936,0.7570589184761047,0.821885883808136,0.7904828190803528,0.8565172553062439,0.8393018841743469,0.7525566220283508
bn,14,planner,Planner,False,11,60,4x37x2560,-12.8746919631958,458.0,42.0,-10.12253475189209,3,0.25,1000,final_layer,1.0,0.7527315616607666,0.7306177020072937,0.7414266467094421,0.7341808676719666,0.7524330019950867,0.8958321809768677,0.7239019870758057,0.768955409526825,0.9454502463340759,0.7233873605728149
bn,14,critic,Critic,False,11,60,4x37x2560,-21.75270652770996,4365.0,42.0,-10.784053802490234,,0.0,1000,final_layer,1.0,0.7411360740661621,0.7002331614494324,0.7399124503135681,0.7480653524398804,0.7251677513122559,0.9192934036254883,0.7177022099494934,0.973813533782959,0.8982229232788086,0.7232113480567932
bn,14,refiner,Refiner,False,11,60,4x37x2560,-29.329557418823242,115370.0,42.0,-10.7909517288208,,0.0,1000,final_layer,1.0,0.6655430197715759,0.6894933581352234,0.7464984059333801,0.6918644309043884,0.7483204007148743,0.8202416896820068,0.6406241655349731,0.9138128161430359,0.7564980387687683,0.5693628787994385
bn,14,judger,Judger,False,11,60,1x37x2560,-11.641874313354492,212.0,42.0,-10.759790420532227,0,1.0,1000,final_layer,1.0,0.7982034683227539,0.7351166009902954,0.7881745100021362,0.7847929000854492,0.7619004249572754,0.8175190091133118,0.7856136560440063,0.8401227593421936,0.8356019854545593,0.7549206018447876
bn,15,planner,Planner,True,125,125,4x37x2560,-8.348882675170898,286.0,8.0,-8.348882675170898,3,0.25,1000,final_layer,1.0,0.7486608624458313,0.7258774638175964,0.7245838046073914,0.7472422122955322,0.8022524118423462,0.8511499762535095,0.7201567888259888,0.8056043386459351,0.9414967894554138,0.7160419821739197
bn,15,critic,Critic,True,125,125,4x37x2560,-23.817642211914062,4965.0,8.0,-10.403792381286621,,0.0,1000,final_layer,1.0,0.7339429259300232,0.7203695774078369,0.7314465641975403,0.742558479309082,0.7782800197601318,0.755556046962738,0.7317494750022888,0.8923162221908569,0.8947157859802246,0.7351407408714294
bn,15,refiner,Refiner,True,125,125,4x37x2560,-26.45355987548828,59879.0,8.0,-10.960195541381836,,0.0,1000,final_layer,1.0,0.7580332159996033,0.7180048823356628,0.797816812992096,0.7371830940246582,0.7759953737258911,0.7493547201156616,0.7804519534111023,0.890220046043396,0.7406629323959351,0.7024173140525818
bn,15,judger,Judger,True,125,125,1x37x2560,-1.1879949569702148,1.0,1.0,-1.1879949569702148,0,1.0,1000,final_layer,1.0,0.8040593862533569,0.7330779433250427,0.7990413904190063,0.7973036170005798,0.7629941701889038,0.8214597702026367,0.7996960878372192,0.8595788478851318,0.8424914479255676,0.7570804953575134
bn,16,planner,Planner,True,230,230,4x37x2560,-8.88730239868164,514.0,12.0,-8.88730239868164,3,0.25,1000,final_layer,1.0,0.7502369284629822,0.7123985290527344,0.7257701754570007,0.7272139191627502,0.7879235744476318,0.8771263360977173,0.6674034595489502,0.9029421210289001,0.9485118985176086,0.692974328994751
bn,16,critic,Critic,True,230,230,4x37x2560,-17.533964157104492,2539.0,12.0,-10.289052963256836,,0.0,1000,final_layer,1.0,0.7260900139808655,0.6840999126434326,0.725563645362854,0.7324934005737305,0.7136656045913696,0.9117864370346069,0.6778081655502319,0.9337395429611206,0.701790452003479,0.7175843715667725
bn,16,refiner,Refiner,True,230,230,4x37x2560,-28.734378814697266,52769.0,12.0,-8.789859771728516,,0.0,1000,final_layer,1.0,0.7766672372817993,0.7100940942764282,0.655531108379364,0.7624425888061523,0.8364354968070984,0.8225657343864441,0.7605704069137573,0.8866315484046936,0.8655533790588379,0.7118616104125977
bn,16,judger,Judger,True,230,230,1x37x2560,-9.651058197021484,84.0,12.0,-9.651058197021484,0,1.0,1000,final_layer,1.0,0.7995068430900574,0.7394781112670898,0.7936683893203735,0.7881969809532166,0.7546104192733765,0.8242366909980774,0.7986682057380676,0.8487205505371094,0.840620219707489,0.7543616890907288
bn,17,planner,Planner,False,3,57500,4x37x2560,-7.402200698852539,141.0,38.0,-7.402200698852539,2,0.5,1000,final_layer,1.0,0.7537230849266052,0.7172159552574158,0.7362580895423889,0.7457886934280396,0.864669680595398,0.7918893098831177,0.6917722225189209,0.7484304308891296,0.9476317167282104,0.7161588668823242
bn,17,critic,Critic,False,3,57500,4x37x2560,-17.571762084960938,941.0,38.0,-8.346460342407227,3,0.25,1000,final_layer,1.0,0.740639865398407,0.695417046546936,0.7243940830230713,0.729286253452301,0.7565361261367798,0.9020936489105225,0.685808002948761,0.9534444808959961,0.9247512817382812,0.7161359786987305
bn,17,refiner,Refiner,False,3,57500,4x37x2560,-25.92489242553711,85092.0,38.0,-10.657221794128418,,0.0,1000,final_layer,1.0,0.6668493747711182,0.7698658108711243,0.8070210814476013,0.7627497315406799,0.7422770857810974,0.7954786419868469,0.7631133794784546,0.9518197774887085,0.7705861926078796,0.6933039426803589
bn,17,judger,Judger,False,3,57500,1x37x2560,-11.863460540771484,168.0,38.0,-10.638562202453613,0,1.0,1000,final_layer,1.0,0.8011667132377625,0.740062415599823,0.796599268913269,0.7907417416572571,0.7602941393852234,0.8230161666870117,0.7853865623474121,0.8525458574295044,0.8415431380271912,0.7605405449867249
bn,18,planner,Planner,True,7,7,4x37x2560,-8.30353832244873,69.0,49.0,-8.30353832244873,2,0.5,1000,final_layer,1.0,0.7485458254814148,0.7201858162879944,0.7376099824905396,0.7420895099639893,0.7322472333908081,0.6929481625556946,0.7222588062286377,0.7184291481971741,0.946584939956665,0.7001265287399292
bn,18,critic,Critic,True,7,7,4x37x2560,-13.336003303527832,822.0,49.0,-8.896278381347656,3,0.25,1000,final_layer,1.0,0.7352100014686584,0.7039040327072144,0.7304596900939941,0.72882080078125,0.7196460962295532,0.8970823287963867,0.6853405833244324,0.9088231921195984,0.9297569990158081,0.7213742733001709
bn,18,refiner,Refiner,True,7,7,4x37x2560,-26.91130256652832,91263.0,49.0,-9.954544067382812,,0.0,1000,final_layer,1.0,0.6982759237289429,0.7515844106674194,0.7518333792686462,0.7787776589393616,0.7678073048591614,0.7859214544296265,0.7968605756759644,0.8002520203590393,0.7698072195053101,0.5790155529975891
bn,18,judger,Judger,True,7,7,1x37x2560,-11.589211463928223,212.0,49.0,-9.363157272338867,0,1.0,1000,final_layer,1.0,0.799247145652771,0.7425836324691772,0.7881505489349365,0.7851389646530151,0.7485162615776062,0.8145198225975037,0.7935375571250916,0.8375607132911682,0.8345653414726257,0.7556772232055664
bn,19,planner,Planner,False,1.5,6,4x37x2560,-9.046350479125977,516.0,42.0,-9.046350479125977,3,0.25,1000,final_layer,1.0,0.7469736337661743,0.7164919972419739,0.7222139239311218,0.729291558265686,0.7972308993339539,0.8952157497406006,0.8403169512748718,0.7811787724494934,0.9455145001411438,0.703994870185852
bn,19,critic,Critic,False,1.5,6,4x37x2560,-14.9044189453125,4359.0,42.0,-9.519775390625,,0.0,1000,final_layer,1.0,0.7314072847366333,0.7077694535255432,0.7333654165267944,0.7009602189064026,0.8546529412269592,0.9203683137893677,0.7209314107894897,0.7594034075737,0.9377470016479492,0.7348058819770813
bn,19,refiner,Refiner,False,1.5,6,4x37x2560,-28.324588775634766,105276.0,42.0,-10.450811386108398,,0.0,1000,final_layer,1.0,0.7576500177383423,0.7944429516792297,0.7743586301803589,0.7015281915664673,0.8137875199317932,0.7523312568664551,0.7831717729568481,0.8209520578384399,0.7654544711112976,0.7804703712463379
bn,19,judger,Judger,False,1.5,6,1x37x2560,-11.943530082702637,298.0,42.0,-10.730798721313477,0,1.0,1000,final_layer,1.0,0.7967203259468079,0.7313897609710693,0.789862871170044,0.7910831570625305,0.765573263168335,0.8206960558891296,0.8037301898002625,0.843251645565033,0.8350634574890137,0.7596724033355713
bn,20,planner,Planner,False,5,15,4x37x2560,-14.105676651000977,545.0,8.0,-9.51755142211914,3,0.25,1000,final_layer,1.0,0.7516124844551086,0.7286760210990906,0.7333177328109741,0.7354733347892761,0.7247705459594727,0.895076334476471,0.7293804883956909,0.7733799815177917,0.9340197443962097,0.7093905806541443
bn,20,critic,Critic,False,5,15,4x37x2560,-21.363391876220703,7225.0,8.0,-11.04640007019043,,0.0,1000,final_layer,1.0,0.7367713451385498,0.7048190236091614,0.7369843125343323,0.7385517954826355,0.7276454567909241,0.9080571532249451,0.6806932687759399,0.8698348999023438,0.9040705561637878,0.7290685772895813
bn,20,refiner,Refiner,False,5,15,4x37x2560,-25.17906379699707,76626.0,8.0,-11.695405006408691,,0.0,1000,final_layer,1.0,0.7938335537910461,0.7260429859161377,0.7109392881393433,0.768785297870636,0.7696065902709961,0.8442933559417725,0.5345908403396606,0.9389626979827881,0.723397970199585,0.7372288107872009
bn,20,judger,Judger,False,5,15,1x37x2560,-1.125011682510376,2.0,2.0,-1.125011682510376,0,1.0,1000,final_layer,1.0,0.8000718951225281,0.7440557479858398,0.79903244972229,0.793665885925293,0.7756456732749939,0.821681797504425,0.797231912612915,0.8454347848892212,0.8387781977653503,0.7613527178764343
bn,21,planner,Planner,True,14,14,4x37x2560,-8.49413013458252,324.0,8.0,-8.49413013458252,3,0.25,1000,final_layer,1.0,0.7415128350257874,0.7019271850585938,0.7285051941871643,0.7201892733573914,0.7316222786903381,0.6551709771156311,0.722379744052887,0.7499905228614807,0.9427200555801392,0.6997114419937134
